Provider_ID,Name,Type,Address,City,Contact,Receiver_ID,Food_ID,Food_Name,Quantity,Expiry_Date,Provider_Type,Location,Food_Type,Meal_Type,Claim_ID,Status,Timestamp
368.0,,,,,,,142.0,Soup,41.0,2025-03-29,Grocery Store,North Lindseychester,Vegetarian,Snacks,,,
938.0,,,,,,,143.0,Fish,18.0,2025-03-24,Restaurant,Hollyhaven,Non-Vegetarian,Lunch,,,
810.0,,,,,,,144.0,Bread,18.0,2025-03-18,Catering Service,Lake Jason,Vegan,Lunch,,,
751.0,,,,,,,145.0,Rice,12.0,2025-03-29,Restaurant,East Richardside,Vegan,Lunch,,,
172.0,,,,,,,146.0,Chicken,17.0,2025-03-25,Grocery Store,Garciaside,Vegan,Lunch,,,
619.0,,,,,,,147.0,Vegetables,47.0,2025-03-30,Grocery Store,North Katelynland,Non-Vegetarian,Breakfast,,,
650.0,,,,,,,148.0,Pasta,16.0,2025-03-18,Restaurant,Garzaville,Non-Vegetarian,Breakfast,,,
816.0,,,,,,,149.0,Fish,18.0,2025-03-20,Supermarket,New Jamesburgh,Vegetarian,Breakfast,,,
332.0,,,,,,,150.0,Fish,50.0,2025-03-28,Restaurant,West Whitneymouth,Vegan,Snacks,,,
902.0,,,,,,,151.0,Chicken,19.0,2025-03-23,Supermarket,Port Robertport,Vegetarian,Dinner,,,
58.0,,,,,,,152.0,Fish,46.0,2025-03-24,Grocery Store,North Kevinhaven,Non-Vegetarian,Dinner,,,
737.0,,,,,,,153.0,Fish,20.0,2025-03-21,Restaurant,Port Andrea,Vegetarian,Breakfast,,,
4.0,,,,,,,154.0,Pasta,46.0,2025-03-30,Grocery Store,Mendezmouth,Vegan,Breakfast,,,
602.0,,,,,,,155.0,Fruits,20.0,2025-03-20,Grocery Store,North Destiny,Vegan,Dinner,,,
970.0,,,,,,,156.0,Fish,24.0,2025-03-19,Catering Service,Jeffreybury,Vegetarian,Snacks,,,
600.0,,,,,,,157.0,Chicken,37.0,2025-03-20,Catering Service,Meganshire,Vegan,Breakfast,,,
687.0,,,,,,,158.0,Bread,22.0,2025-03-30,Catering Service,North James,Vegetarian,Breakfast,,,
653.0,,,,,,,159.0,Pasta,7.0,2025-03-27,Catering Service,Cameronside,Vegan,Lunch,,,
367.0,,,,,,,160.0,Rice,27.0,2025-03-23,Grocery Store,Deckermouth,Vegetarian,Snacks,,,
414.0,,,,,,,161.0,Vegetables,32.0,2025-03-20,Supermarket,New Matthew,Non-Vegetarian,Breakfast,,,
826.0,,,,,,,162.0,Pasta,50.0,2025-03-21,Supermarket,Lake Karenfurt,Non-Vegetarian,Breakfast,,,
251.0,,,,,,,163.0,Bread,45.0,2025-03-16,Restaurant,East Terrancemouth,Vegetarian,Dinner,,,
432.0,,,,,,,164.0,Dairy,22.0,2025-03-27,Restaurant,Carolchester,Vegan,Dinner,,,
90.0,,,,,,,165.0,Bread,22.0,2025-03-28,Supermarket,Lake Kristentown,Vegetarian,Lunch,,,
58.0,,,,,,,166.0,Soup,9.0,2025-03-17,Grocery Store,North Kevinhaven,Vegan,Lunch,,,
134.0,,,,,,,167.0,Fish,4.0,2025-03-20,Supermarket,West Melissa,Vegetarian,Lunch,,,
306.0,,,,,,,168.0,Salad,26.0,2025-03-20,Catering Service,North Keith,Non-Vegetarian,Lunch,,,
336.0,,,,,,,169.0,Fruits,18.0,2025-03-20,Supermarket,East Sandra,Vegan,Snacks,,,
403.0,,,,,,,170.0,Fruits,49.0,2025-03-17,Grocery Store,Jeremiahfort,Vegan,Breakfast,,,
103.0,,,,,,,171.0,Salad,25.0,2025-03-22,Catering Service,Port Michaelshire,Vegetarian,Snacks,,,
826.0,,,,,,,172.0,Rice,45.0,2025-03-28,Supermarket,Lake Karenfurt,Non-Vegetarian,Breakfast,,,
538.0,,,,,,,173.0,Soup,17.0,2025-03-19,Restaurant,Jasonmouth,Vegan,Dinner,,,
903.0,,,,,,,174.0,Chicken,23.0,2025-03-22,Catering Service,Lake Kari,Vegan,Breakfast,,,
465.0,,,,,,,175.0,Dairy,26.0,2025-03-30,Restaurant,Johnton,Vegetarian,Breakfast,,,
316.0,,,,,,,176.0,Fish,19.0,2025-03-30,Supermarket,Williamsfort,Non-Vegetarian,Snacks,,,
863.0,,,,,,,177.0,Dairy,22.0,2025-03-22,Restaurant,Port Michael,Vegan,Breakfast,,,
847.0,,,,,,,178.0,Dairy,47.0,2025-03-21,Supermarket,Williamsonmouth,Vegan,Breakfast,,,
601.0,,,,,,,179.0,Bread,11.0,2025-03-27,Catering Service,Port Troychester,Vegetarian,Breakfast,,,
7.0,,,,,,,180.0,Salad,35.0,2025-03-28,Restaurant,Lake Christopherburgh,Vegan,Dinner,,,
47.0,,,,,,,181.0,Rice,35.0,2025-03-16,Supermarket,East Andrewland,Non-Vegetarian,Lunch,,,
247.0,,,,,,,182.0,Soup,29.0,2025-03-18,Catering Service,Port Aaron,Vegan,Breakfast,,,
730.0,,,,,,,183.0,Salad,15.0,2025-03-30,Supermarket,Benjaminstad,Vegan,Snacks,,,
182.0,,,,,,,184.0,Salad,7.0,2025-03-29,Grocery Store,Port Jeffrey,Vegetarian,Dinner,,,
498.0,,,,,,,185.0,Soup,19.0,2025-03-27,Grocery Store,East Craig,Non-Vegetarian,Lunch,,,
306.0,,,,,,,186.0,Pasta,48.0,2025-03-17,Catering Service,North Keith,Vegetarian,Breakfast,,,
910.0,,,,,,,187.0,Dairy,38.0,2025-03-21,Restaurant,Leeburgh,Non-Vegetarian,Snacks,,,
55.0,,,,,,,188.0,Soup,4.0,2025-03-20,Grocery Store,Danachester,Vegan,Breakfast,,,
948.0,,,,,,,189.0,Salad,7.0,2025-03-20,Supermarket,West Lisamouth,Vegetarian,Breakfast,,,
262.0,,,,,,,190.0,Salad,25.0,2025-03-22,Supermarket,New Carol,Non-Vegetarian,Snacks,,,
508.0,,,,,,,191.0,Salad,13.0,2025-03-22,Restaurant,Walkerfurt,Vegan,Lunch,,,
320.0,,,,,,,192.0,Vegetables,5.0,2025-03-17,Supermarket,Lake Jeffreytown,Vegan,Snacks,,,
354.0,,,,,,,193.0,Pasta,25.0,2025-03-21,Catering Service,South Alicia,Vegan,Breakfast,,,
31.0,,,,,,,194.0,Chicken,39.0,2025-03-26,Grocery Store,South Kellyberg,Non-Vegetarian,Lunch,,,
847.0,,,,,,,195.0,Vegetables,31.0,2025-03-25,Supermarket,Williamsonmouth,Non-Vegetarian,Snacks,,,
989.0,,,,,,,196.0,Fish,27.0,2025-03-28,Grocery Store,North Lauren,Non-Vegetarian,Breakfast,,,
453.0,,,,,,,197.0,Rice,21.0,2025-03-24,Grocery Store,East Timothy,Vegetarian,Breakfast,,,
287.0,,,,,,,198.0,Bread,50.0,2025-03-23,Catering Service,Jefferyside,Vegetarian,Breakfast,,,
244.0,,,,,,,199.0,Vegetables,16.0,2025-03-17,Supermarket,Toddberg,Vegan,Breakfast,,,
794.0,,,,,,,200.0,Bread,3.0,2025-03-24,Supermarket,Woodport,Non-Vegetarian,Dinner,,,
330.0,,,,,,,201.0,Soup,35.0,2025-03-29,Restaurant,Jamesport,Vegetarian,Dinner,,,
319.0,,,,,,,202.0,Dairy,17.0,2025-03-18,Restaurant,Lake Amymouth,Vegetarian,Lunch,,,
215.0,,,,,,,203.0,Pasta,8.0,2025-03-24,Grocery Store,New Curtis,Vegetarian,Breakfast,,,
896.0,,,,,,,204.0,Fish,11.0,2025-03-26,Grocery Store,Weberfurt,Non-Vegetarian,Lunch,,,
22.0,,,,,,,205.0,Dairy,13.0,2025-03-20,Catering Service,Port Lisamouth,Vegan,Breakfast,,,
931.0,,,,,,,206.0,Rice,28.0,2025-03-29,Supermarket,South Allisonburgh,Non-Vegetarian,Breakfast,,,
523.0,,,,,,,207.0,Salad,42.0,2025-03-23,Restaurant,Lake Lorrainefort,Vegetarian,Dinner,,,
215.0,,,,,,,208.0,Rice,27.0,2025-03-26,Grocery Store,New Curtis,Vegetarian,Dinner,,,
422.0,,,,,,,209.0,Fish,31.0,2025-03-26,Catering Service,Smithfort,Non-Vegetarian,Dinner,,,
990.0,,,,,,,210.0,Fruits,17.0,2025-03-28,Catering Service,Lake Latasha,Vegetarian,Breakfast,,,
242.0,,,,,,,211.0,Chicken,37.0,2025-03-22,Restaurant,Michaelport,Vegetarian,Snacks,,,
228.0,,,,,,,212.0,Salad,33.0,2025-03-20,Supermarket,Andrewsmouth,Non-Vegetarian,Dinner,,,
122.0,,,,,,,213.0,Fruits,20.0,2025-03-26,Catering Service,Tyronebury,Non-Vegetarian,Snacks,,,
24.0,,,,,,,214.0,Soup,9.0,2025-03-28,Supermarket,Hestermouth,Vegan,Breakfast,,,
315.0,,,,,,,215.0,Bread,50.0,2025-03-30,Restaurant,Lake Andrewmouth,Vegetarian,Snacks,,,
206.0,,,,,,,216.0,Vegetables,33.0,2025-03-16,Catering Service,Port Emilyburgh,Vegetarian,Dinner,,,
290.0,,,,,,,217.0,Soup,42.0,2025-03-23,Supermarket,Bradleyport,Vegetarian,Lunch,,,
159.0,,,,,,,218.0,Fish,38.0,2025-03-24,Grocery Store,North Brooke,Vegan,Snacks,,,
323.0,,,,,,,219.0,Fish,26.0,2025-03-18,Restaurant,Jasmineberg,Vegetarian,Snacks,,,
976.0,,,,,,,220.0,Pasta,18.0,2025-03-24,Restaurant,Davisview,Vegan,Snacks,,,
211.0,,,,,,,221.0,Bread,11.0,2025-03-19,Restaurant,Lake James,Vegan,Snacks,,,
333.0,,,,,,,222.0,Vegetables,23.0,2025-03-20,Restaurant,Port Heidiland,Non-Vegetarian,Breakfast,,,
524.0,,,,,,,223.0,Bread,38.0,2025-03-17,Grocery Store,West Amandafurt,Vegan,Snacks,,,
556.0,,,,,,,224.0,Fruits,29.0,2025-03-19,Catering Service,Brittanyland,Non-Vegetarian,Snacks,,,
340.0,,,,,,,225.0,Fish,26.0,2025-03-24,Grocery Store,Murrayborough,Vegan,Dinner,,,
242.0,,,,,,,226.0,Rice,26.0,2025-03-22,Restaurant,Michaelport,Non-Vegetarian,Snacks,,,
923.0,,,,,,,227.0,Vegetables,25.0,2025-03-29,Supermarket,Jonestown,Non-Vegetarian,Breakfast,,,
98.0,,,,,,,228.0,Rice,12.0,2025-03-29,Supermarket,Gardnerfort,Vegetarian,Snacks,,,
210.0,,,,,,,229.0,Pasta,26.0,2025-03-22,Grocery Store,Paulmouth,Non-Vegetarian,Dinner,,,
596.0,,,,,,,230.0,Fruits,17.0,2025-03-16,Restaurant,Zimmermanville,Vegetarian,Breakfast,,,
782.0,,,,,,,231.0,Rice,33.0,2025-03-29,Supermarket,North Mary,Non-Vegetarian,Breakfast,,,
610.0,,,,,,,232.0,Soup,19.0,2025-03-28,Supermarket,Allenton,Vegan,Lunch,,,
26.0,,,,,,,233.0,Fish,19.0,2025-03-26,Grocery Store,West Adammouth,Non-Vegetarian,Snacks,,,
888.0,,,,,,,234.0,Rice,10.0,2025-03-16,Supermarket,West Sharonview,Vegetarian,Dinner,,,
170.0,,,,,,,235.0,Dairy,38.0,2025-03-21,Catering Service,North Brentbury,Vegan,Lunch,,,
231.0,,,,,,,236.0,Soup,50.0,2025-03-21,Supermarket,North Tom,Non-Vegetarian,Lunch,,,
643.0,,,,,,,237.0,Salad,39.0,2025-03-27,Supermarket,North Ebony,Vegan,Dinner,,,
621.0,,,,,,,238.0,Vegetables,2.0,2025-03-27,Supermarket,Sarahland,Vegetarian,Breakfast,,,
372.0,,,,,,,239.0,Pasta,26.0,2025-03-17,Restaurant,Lewisberg,Vegan,Dinner,,,
319.0,,,,,,,240.0,Fruits,46.0,2025-03-26,Restaurant,Lake Amymouth,Vegetarian,Lunch,,,
135.0,,,,,,,241.0,Fish,4.0,2025-03-23,Catering Service,East Candace,Vegetarian,Breakfast,,,
655.0,,,,,,,242.0,Soup,17.0,2025-03-21,Restaurant,Jimmyberg,Vegan,Dinner,,,
750.0,,,,,,,243.0,Fruits,30.0,2025-03-24,Supermarket,Michaelton,Non-Vegetarian,Snacks,,,
46.0,,,,,,,244.0,Soup,17.0,2025-03-26,Grocery Store,South Lisaberg,Non-Vegetarian,Snacks,,,
48.0,,,,,,,245.0,Chicken,5.0,2025-03-16,Restaurant,Timothyview,Vegetarian,Dinner,,,
768.0,,,,,,,246.0,Salad,50.0,2025-03-28,Restaurant,South Danielle,Non-Vegetarian,Snacks,,,
47.0,,,,,,,247.0,Fish,17.0,2025-03-30,Supermarket,East Andrewland,Non-Vegetarian,Lunch,,,
960.0,,,,,,,248.0,Vegetables,32.0,2025-03-21,Supermarket,Port Lance,Non-Vegetarian,Lunch,,,
596.0,,,,,,,249.0,Salad,39.0,2025-03-28,Restaurant,Zimmermanville,Vegan,Breakfast,,,
316.0,,,,,,,250.0,Bread,8.0,2025-03-16,Supermarket,Williamsfort,Vegan,Snacks,,,
241.0,,,,,,,251.0,Dairy,12.0,2025-03-24,Catering Service,Devinmouth,Non-Vegetarian,Lunch,,,
113.0,,,,,,,252.0,Chicken,18.0,2025-03-19,Catering Service,East Elizabethberg,Non-Vegetarian,Snacks,,,
231.0,,,,,,,253.0,Rice,20.0,2025-03-19,Supermarket,North Tom,Vegan,Snacks,,,
703.0,,,,,,,254.0,Rice,30.0,2025-03-24,Catering Service,Lake Jamestown,Non-Vegetarian,Lunch,,,
825.0,,,,,,,255.0,Dairy,44.0,2025-03-24,Supermarket,South Bryan,Non-Vegetarian,Lunch,,,
384.0,,,,,,,256.0,Rice,33.0,2025-03-28,Grocery Store,Jamesfurt,Non-Vegetarian,Dinner,,,
344.0,,,,,,,257.0,Chicken,41.0,2025-03-25,Catering Service,North Nicholas,Vegan,Snacks,,,
101.0,,,,,,,258.0,Fish,24.0,2025-03-21,Restaurant,East Angelafort,Vegetarian,Breakfast,,,
815.0,,,,,,,259.0,Rice,44.0,2025-03-27,Grocery Store,Ashleyhaven,Non-Vegetarian,Snacks,,,
723.0,,,,,,,260.0,Fruits,50.0,2025-03-29,Supermarket,Jessicaland,Vegetarian,Dinner,,,
112.0,,,,,,,261.0,Pasta,15.0,2025-03-21,Restaurant,East Courtneymouth,Non-Vegetarian,Lunch,,,
693.0,,,,,,,262.0,Dairy,47.0,2025-03-30,Restaurant,Raybury,Vegetarian,Breakfast,,,
408.0,,,,,,,263.0,Salad,21.0,2025-03-30,Supermarket,Riceshire,Vegetarian,Breakfast,,,
484.0,,,,,,,264.0,Bread,49.0,2025-03-24,Restaurant,North Douglasfurt,Vegetarian,Dinner,,,
862.0,,,,,,,265.0,Fruits,32.0,2025-03-26,Grocery Store,East Tammy,Non-Vegetarian,Breakfast,,,
589.0,,,,,,,266.0,Soup,30.0,2025-03-23,Restaurant,Morganhaven,Vegetarian,Lunch,,,
107.0,,,,,,,267.0,Soup,6.0,2025-03-30,Restaurant,West Lauraborough,Non-Vegetarian,Dinner,,,
485.0,,,,,,,268.0,Fish,21.0,2025-03-29,Restaurant,East Andrea,Non-Vegetarian,Breakfast,,,
595.0,,,,,,,269.0,Soup,36.0,2025-03-28,Grocery Store,Port Matthew,Non-Vegetarian,Snacks,,,
201.0,,,,,,,270.0,Pasta,29.0,2025-03-29,Catering Service,Sandrastad,Vegan,Lunch,,,
254.0,,,,,,,271.0,Rice,22.0,2025-03-17,Restaurant,Reidland,Vegan,Breakfast,,,
151.0,,,,,,,272.0,Vegetables,30.0,2025-03-25,Restaurant,Anthonyshire,Vegan,Dinner,,,
446.0,,,,,,,273.0,Salad,32.0,2025-03-16,Catering Service,Port Richardshire,Non-Vegetarian,Lunch,,,
768.0,,,,,,,274.0,Salad,37.0,2025-03-29,Restaurant,South Danielle,Vegan,Snacks,,,
657.0,,,,,,,275.0,Fish,35.0,2025-03-24,Supermarket,Davidland,Non-Vegetarian,Breakfast,,,
839.0,,,,,,,276.0,Fruits,47.0,2025-03-29,Grocery Store,Port Erin,Vegan,Breakfast,,,
244.0,,,,,,,277.0,Pasta,30.0,2025-03-22,Supermarket,Toddberg,Non-Vegetarian,Lunch,,,
66.0,,,,,,,278.0,Soup,35.0,2025-03-24,Restaurant,Lake Michaelfurt,Non-Vegetarian,Lunch,,,
326.0,,,,,,,279.0,Chicken,3.0,2025-03-25,Supermarket,Lake Alicia,Non-Vegetarian,Lunch,,,
393.0,,,,,,,280.0,Pasta,44.0,2025-03-27,Restaurant,Heatherview,Vegan,Dinner,,,
356.0,,,,,,,281.0,Rice,28.0,2025-03-23,Supermarket,West Michael,Non-Vegetarian,Breakfast,,,
640.0,,,,,,,282.0,Fruits,27.0,2025-03-25,Grocery Store,West Tinamouth,Non-Vegetarian,Lunch,,,
312.0,,,,,,,283.0,Dairy,7.0,2025-03-30,Restaurant,North Ianbury,Non-Vegetarian,Breakfast,,,
161.0,,,,,,,284.0,Vegetables,36.0,2025-03-27,Supermarket,Perezport,Vegetarian,Breakfast,,,
353.0,,,,,,,285.0,Rice,44.0,2025-03-19,Grocery Store,North Aaron,Vegetarian,Breakfast,,,
43.0,,,,,,,286.0,Pasta,37.0,2025-03-26,Supermarket,South Karen,Vegetarian,Snacks,,,
882.0,,,,,,,287.0,Salad,20.0,2025-03-17,Supermarket,Jenniferville,Vegan,Breakfast,,,
703.0,,,,,,,288.0,Bread,48.0,2025-03-22,Catering Service,Lake Jamestown,Vegetarian,Breakfast,,,
237.0,,,,,,,289.0,Vegetables,31.0,2025-03-17,Supermarket,Frederickside,Non-Vegetarian,Breakfast,,,
315.0,,,,,,,290.0,Dairy,19.0,2025-03-19,Restaurant,Lake Andrewmouth,Non-Vegetarian,Lunch,,,
785.0,,,,,,,291.0,Salad,12.0,2025-03-19,Catering Service,Lindseybury,Vegetarian,Breakfast,,,
906.0,,,,,,,292.0,Chicken,16.0,2025-03-17,Supermarket,West Kevin,Non-Vegetarian,Breakfast,,,
276.0,,,,,,,293.0,Rice,32.0,2025-03-27,Supermarket,Port Eric,Non-Vegetarian,Dinner,,,
113.0,,,,,,,294.0,Bread,40.0,2025-03-19,Catering Service,East Elizabethberg,Vegan,Dinner,,,
344.0,,,,,,,295.0,Soup,39.0,2025-03-17,Catering Service,North Nicholas,Non-Vegetarian,Dinner,,,
655.0,,,,,,,296.0,Dairy,24.0,2025-03-19,Restaurant,Jimmyberg,Vegan,Lunch,,,
409.0,,,,,,,297.0,Pasta,46.0,2025-03-19,Grocery Store,East Roberthaven,Non-Vegetarian,Breakfast,,,
883.0,,,,,,,298.0,Chicken,2.0,2025-03-22,Supermarket,New Jacob,Vegetarian,Lunch,,,
718.0,,,,,,,299.0,Dairy,14.0,2025-03-21,Restaurant,Port Victoria,Non-Vegetarian,Lunch,,,
459.0,,,,,,,300.0,Pasta,16.0,2025-03-17,Supermarket,Castilloport,Non-Vegetarian,Snacks,,,
886.0,,,,,,,301.0,Rice,35.0,2025-03-24,Restaurant,New Tiffanystad,Vegan,Breakfast,,,
760.0,,,,,,,302.0,Bread,31.0,2025-03-23,Supermarket,Yatesside,Vegan,Snacks,,,
945.0,,,,,,,303.0,Fish,2.0,2025-03-18,Grocery Store,Tamaraside,Vegan,Dinner,,,
639.0,,,,,,,304.0,Fish,5.0,2025-03-19,Supermarket,Richardsonhaven,Vegetarian,Dinner,,,
38.0,,,,,,,305.0,Soup,14.0,2025-03-30,Supermarket,Perkinsbury,Non-Vegetarian,Breakfast,,,
284.0,,,,,,,306.0,Salad,27.0,2025-03-22,Supermarket,North Julieburgh,Non-Vegetarian,Snacks,,,
384.0,,,,,,,307.0,Chicken,20.0,2025-03-20,Grocery Store,Jamesfurt,Non-Vegetarian,Breakfast,,,
973.0,,,,,,,308.0,Soup,11.0,2025-03-29,Supermarket,New Larry,Vegan,Snacks,,,
1000.0,,,,,,,309.0,Chicken,47.0,2025-03-27,Restaurant,Brendantown,Vegan,Snacks,,,
528.0,,,,,,,310.0,Rice,13.0,2025-03-20,Supermarket,Markport,Vegan,Dinner,,,
740.0,,,,,,,311.0,Fish,3.0,2025-03-18,Catering Service,Port Marissachester,Vegan,Dinner,,,
238.0,,,,,,,312.0,Fruits,11.0,2025-03-26,Grocery Store,North Julieburgh,Non-Vegetarian,Breakfast,,,
551.0,,,,,,,313.0,Fruits,3.0,2025-03-26,Restaurant,East Sandratown,Vegetarian,Snacks,,,
387.0,,,,,,,314.0,Fish,27.0,2025-03-23,Grocery Store,West Juliabury,Vegetarian,Lunch,,,
761.0,,,,,,,315.0,Salad,47.0,2025-03-18,Catering Service,New Zachary,Vegetarian,Dinner,,,
494.0,,,,,,,316.0,Salad,4.0,2025-03-28,Supermarket,New Denise,Vegetarian,Dinner,,,
866.0,,,,,,,317.0,Dairy,22.0,2025-03-21,Grocery Store,New Robertstad,Non-Vegetarian,Dinner,,,
946.0,,,,,,,318.0,Pasta,48.0,2025-03-25,Catering Service,Roystad,Vegan,Lunch,,,
63.0,,,,,,,319.0,Chicken,47.0,2025-03-30,Supermarket,Mcclainfurt,Vegetarian,Snacks,,,
484.0,,,,,,,320.0,Vegetables,26.0,2025-03-20,Restaurant,North Douglasfurt,Vegetarian,Lunch,,,
572.0,,,,,,,321.0,Pasta,20.0,2025-03-18,Supermarket,Lake Cathy,Non-Vegetarian,Lunch,,,
575.0,,,,,,,322.0,Chicken,12.0,2025-03-26,Catering Service,Johnport,Non-Vegetarian,Dinner,,,
4.0,,,,,,,323.0,Dairy,31.0,2025-03-27,Grocery Store,Mendezmouth,Vegan,Snacks,,,
346.0,,,,,,,324.0,Soup,39.0,2025-03-24,Grocery Store,Thomasville,Vegetarian,Snacks,,,
365.0,,,,,,,325.0,Chicken,32.0,2025-03-25,Restaurant,West Robert,Vegan,Dinner,,,
407.0,,,,,,,326.0,Soup,25.0,2025-03-29,Restaurant,North Charlesside,Vegan,Dinner,,,
834.0,,,,,,,327.0,Dairy,24.0,2025-03-22,Supermarket,Harrishaven,Vegetarian,Breakfast,,,
876.0,,,,,,,328.0,Chicken,36.0,2025-03-19,Grocery Store,Brookeland,Vegetarian,Snacks,,,
716.0,,,,,,,329.0,Rice,42.0,2025-03-17,Catering Service,North Ryan,Vegetarian,Dinner,,,
407.0,,,,,,,330.0,Rice,49.0,2025-03-19,Restaurant,North Charlesside,Vegan,Snacks,,,
480.0,,,,,,,331.0,Fish,8.0,2025-03-22,Catering Service,East Kevin,Vegan,Breakfast,,,
616.0,,,,,,,332.0,Rice,12.0,2025-03-21,Restaurant,Clarkberg,Vegetarian,Dinner,,,
139.0,,,,,,,333.0,Salad,41.0,2025-03-20,Supermarket,Port Connie,Non-Vegetarian,Breakfast,,,
126.0,,,,,,,334.0,Bread,17.0,2025-03-19,Supermarket,New Rodneyville,Non-Vegetarian,Snacks,,,
664.0,,,,,,,335.0,Rice,38.0,2025-03-20,Catering Service,Jeffreyshire,Non-Vegetarian,Snacks,,,
101.0,,,,,,,336.0,Dairy,36.0,2025-03-23,Restaurant,East Angelafort,Non-Vegetarian,Snacks,,,
301.0,,,,,,,337.0,Vegetables,5.0,2025-03-24,Supermarket,East Laurashire,Vegan,Snacks,,,
735.0,,,,,,,338.0,Chicken,7.0,2025-03-19,Restaurant,Westmouth,Non-Vegetarian,Lunch,,,
512.0,,,,,,,339.0,Pasta,40.0,2025-03-29,Grocery Store,Port Timothystad,Non-Vegetarian,Dinner,,,
634.0,,,,,,,340.0,Fruits,3.0,2025-03-24,Supermarket,Colemanton,Vegetarian,Dinner,,,
908.0,,,,,,,341.0,Vegetables,48.0,2025-03-30,Supermarket,East Phillipton,Non-Vegetarian,Dinner,,,
766.0,,,,,,,342.0,Vegetables,5.0,2025-03-27,Catering Service,Jonathanmouth,Vegetarian,Lunch,,,
563.0,,,,,,,343.0,Bread,40.0,2025-03-27,Grocery Store,East Angela,Vegan,Snacks,,,
678.0,,,,,,,344.0,Vegetables,44.0,2025-03-23,Grocery Store,Lake Travis,Vegan,Snacks,,,
346.0,,,,,,,345.0,Pasta,14.0,2025-03-20,Grocery Store,Thomasville,Vegan,Lunch,,,
2.0,,,,,,,346.0,Chicken,16.0,2025-03-28,Grocery Store,East Sheena,Vegan,Snacks,,,
567.0,,,,,,,347.0,Chicken,45.0,2025-03-24,Catering Service,Jonathanstad,Vegetarian,Breakfast,,,
107.0,,,,,,,348.0,Fish,21.0,2025-03-27,Restaurant,West Lauraborough,Vegetarian,Lunch,,,
766.0,,,,,,,349.0,Vegetables,33.0,2025-03-18,Catering Service,Jonathanmouth,Vegetarian,Breakfast,,,
828.0,,,,,,,350.0,Pasta,8.0,2025-03-21,Catering Service,Torresshire,Non-Vegetarian,Breakfast,,,
678.0,,,,,,,351.0,Bread,45.0,2025-03-25,Grocery Store,Lake Travis,Non-Vegetarian,Snacks,,,
692.0,,,,,,,352.0,Vegetables,31.0,2025-03-28,Supermarket,South Andrewport,Vegetarian,Dinner,,,
418.0,,,,,,,353.0,Fruits,5.0,2025-03-29,Restaurant,Deborahfurt,Non-Vegetarian,Lunch,,,
380.0,,,,,,,354.0,Pasta,3.0,2025-03-24,Restaurant,Lake Christophermouth,Vegan,Lunch,,,
662.0,,,,,,,355.0,Pasta,10.0,2025-03-22,Supermarket,Port Lesliebury,Vegetarian,Dinner,,,
71.0,,,,,,,356.0,Fish,27.0,2025-03-20,Restaurant,Ruizmouth,Vegan,Lunch,,,
939.0,,,,,,,357.0,Chicken,1.0,2025-03-23,Catering Service,New Monicaside,Vegan,Dinner,,,
810.0,,,,,,,358.0,Fruits,41.0,2025-03-21,Catering Service,Lake Jason,Vegetarian,Breakfast,,,
811.0,,,,,,,359.0,Bread,6.0,2025-03-23,Grocery Store,East Emily,Non-Vegetarian,Lunch,,,
22.0,,,,,,,360.0,Chicken,12.0,2025-03-18,Catering Service,Port Lisamouth,Vegan,Dinner,,,
391.0,,,,,,,361.0,Dairy,17.0,2025-03-16,Supermarket,South Jerryside,Vegetarian,Breakfast,,,
785.0,,,,,,,362.0,Chicken,29.0,2025-03-27,Catering Service,Lindseybury,Vegan,Snacks,,,
770.0,,,,,,,363.0,Bread,24.0,2025-03-23,Supermarket,East Melissa,Non-Vegetarian,Breakfast,,,
540.0,,,,,,,364.0,Fish,33.0,2025-03-22,Catering Service,Henrychester,Non-Vegetarian,Snacks,,,
71.0,,,,,,,365.0,Fruits,48.0,2025-03-27,Restaurant,Ruizmouth,Non-Vegetarian,Dinner,,,
331.0,,,,,,,366.0,Chicken,25.0,2025-03-24,Catering Service,South Jeffreyburgh,Non-Vegetarian,Lunch,,,
610.0,,,,,,,367.0,Vegetables,38.0,2025-03-29,Supermarket,Allenton,Non-Vegetarian,Snacks,,,
826.0,,,,,,,368.0,Salad,1.0,2025-03-16,Supermarket,Lake Karenfurt,Non-Vegetarian,Lunch,,,
523.0,,,,,,,369.0,Fruits,23.0,2025-03-16,Restaurant,Lake Lorrainefort,Vegan,Breakfast,,,
783.0,,,,,,,370.0,Fruits,35.0,2025-03-16,Restaurant,Port Melanie,Vegan,Lunch,,,
154.0,,,,,,,371.0,Bread,34.0,2025-03-21,Supermarket,New John,Non-Vegetarian,Lunch,,,
138.0,,,,,,,372.0,Pasta,11.0,2025-03-25,Grocery Store,North Sherrimouth,Vegan,Snacks,,,
252.0,,,,,,,373.0,Rice,39.0,2025-03-21,Grocery Store,Phillipsfort,Non-Vegetarian,Lunch,,,
709.0,,,,,,,374.0,Chicken,44.0,2025-03-21,Restaurant,South Kathryn,Vegan,Lunch,,,
569.0,,,,,,,375.0,Vegetables,15.0,2025-03-28,Grocery Store,South Russelltown,Vegan,Dinner,,,
41.0,,,,,,,376.0,Vegetables,47.0,2025-03-25,Catering Service,Bentleyburgh,Vegan,Lunch,,,
737.0,,,,,,,377.0,Pasta,22.0,2025-03-25,Restaurant,Port Andrea,Non-Vegetarian,Breakfast,,,
